PassageID,Title,Author,Total termFreq,Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0004900300_000002,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards Esq. Illustrated With A Map.",Bryan Edwards,63,1798,1,1,"London : printed for B. Crosby, Stationer's Court; for Mundell & Son, Edinburgh; and J. Mundell, College, Glasgow, 1798.",London,442,male,1743,1800,False
0606000402_000011,"The history, civil and commercial, of the British colonies in the West Indies. In two volumes. By Bryan Edwards, ...",Bryan Edwards,58,1793,2,2,"Dublin : Luke White, 1793.",Dublin,493,male,1743,1800,False
0452802600_000006,"Observations on the project for abolishing the slave trade, and on the reasonableness of attempting some practicable mode of relieving the negroes. By John Lord Sheffield.","John Baker Holroyd, 1st Earl of Sheffield",54,1791,1,1,"London : printed by J. Cooper, Bow Street, Covent Garden, for J. Debrett, opposite Burlington House, Piccadilly, M.DCC.XCI. [1791].",London,75,male,1735,1821,False
1156000300_000011,"Slavery inconsistent with the spirit of Christianity. A sermon preached at Cambridge, On Sunday, Feb. 10, 1788, By Robert Robinson.",Robert Robinson,51,1788,1,1,"Cambridge : printed by J. Archdeacon Printer to the University; and sold by Bowtell, and Cowper, Cambridge; and by Dilly, London, MDCCLXXXVIII. [1788].",Cambridge,38,male,1735,1790,False
0151104400_000006,"Substance of the speech of His Royal Highness the Duke of Clarence, in the House of Lords, on the motion for the recommitment of the slave trade limitation bill, on the fifth day of July, 1799. (published at the Request of the West India Merchants and Planters, and the Mercantile Interest of Liverpool.)",Great Britain. Parliament. House of Lords,61,1799,1,1,"London : printed by C. Whittingham, Dean Street, Fetter Lane; and sold by F. and C. Rivington, St. Paul's Church Yard, [1799].",London,70,unknown,,,False
0072002600_000028,A review of the principal proceedings of the Parliament of 1784.,,74,1785,1,1,"London : [ printed for J. Stockdale, and ] R. Edwards, No. 142, New Bond Street, [1785?].",London,179,unknown,,,False
0072002600_000027,A review of the principal proceedings of the Parliament of 1784.,,60,1785,1,1,"London : [ printed for J. Stockdale, and ] R. Edwards, No. 142, New Bond Street, [1785?].",London,179,unknown,,,False
0316501100_000076,"The african slave trade: or a short view of the evidence, relative to that subject, produced before the House of Commons, Interspersed with such Remarks as naturally flowed from it. All meant to evince the sound policy and moral obligation of its immediate and entire abolition: As Also, Of adopting such measures as may ascertain Liberty to the present Slaves in due time.",Niel Douglas,61,1792,1,1,"Edinburgh : published by J. Guthrie, No 2. Nicolson-Street; and sold by the principal Booksellers in Town and Country, M.DCC.XCII. [1792].",Edinburgh,209,male,1750,1823,False
0163100204_000033,"The history of the reign of George the Third, king of Great Britain, &c. from the conclusion of the seventh session of the sixteenth Parliament, in 1790, to the End of the Sixth Session of the Seventeenth Parliament of Great Britain, in 1796. By Robert Macfarlan, Esq. Vol.IV.",Robert Macfarlan,43,1796,4,4,"London : printed for the author, and sold by T. Evans, in Paternoster-Row, MDCCXCVI. [1796].",London,661,male,1734,1804,False
1286200800_000031,"A reply to the personal invectives and objections contained in two answers, published by certain anonymous persons, to an essay on the treatment and conversion of African slaves, in the British colonies, by James Ramsay, M. A. Vicar of Teston.",James Ramsay,53,1785,1,1,"London : printed and sold by James Phillips, in George-Yard, Lombard-Street, M CD Clxxxv [1785].",London,143,male,1733,1789,False
0452802600_000011,"Observations on the project for abolishing the slave trade, and on the reasonableness of attempting some practicable mode of relieving the negroes. By John Lord Sheffield.","John Baker Holroyd, 1st Earl of Sheffield",78,1791,1,1,"London : printed by J. Cooper, Bow Street, Covent Garden, for J. Debrett, opposite Burlington House, Piccadilly, M.DCC.XCI. [1791].",London,75,male,1735,1821,False
0464201000_000015,"Remarks on the slave trade, and the Slavery of the Negroes. In a series of letters.",Africanus,56,1788,1,1,"London : printed and sold by J. Phillips, George-Yard, Lombard-Street; and sold also by T. Payne and Sons, Meuse-Gate, Charing-Cross; and Chase and Co. Norwich, MDCCLXXXVIII. [1788].",London,89,unknown,,,False
0151301400_000003,"A short account of the African slave trade, collected from local knowledge, from the evidence given at the bar of both House of Parliament, and, from tracts written upon that subject.","Norris, Robert           1791",56,1788,1,1,"Liverpool : printed at Ann Smith's navigation shop, Pool-Lane, M,DCC,LXXXVIII. [1788].",Liverpool,21,unknown,,,False
0004900300_000041,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards Esq. Illustrated With A Map.",Bryan Edwards,54,1798,1,1,"London : printed for B. Crosby, Stationer's Court; for Mundell & Son, Edinburgh; and J. Mundell, College, Glasgow, 1798.",London,442,male,1743,1800,False
0452802500_000011,"Observations on the project for abolishing the slave trade, and on the reasonableness of attempting some practicable mode of relieving the negroes.","John Baker Holroyd, 1st Earl of Sheffield",50,1790,1,1,"London : printed for J. Debrett, opposite Burlington House, Piccadilly, M.DCC.XC. [1790].",London,75,male,1735,1821,False
0175600301_000325,"The history of America, from its discovery by Columbus to the conclusion of the late war. With an appendix, containing an account of the rise and progress of the present unhappy contest between Great Britain and her colonies. By William Russell, Esq. of Gray's-Inn. ...",William Russell,47,1778,1,2,"London : printed for Fielding and Walker, No. 20, Pater-Noster-Row, MDCCLXXVIII. [1778].",London,598,male,1741,1793,False
0424400300_000001,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards. Esq. Illustrated with a map.",Bryan Edwards,54,1799,1,1,"London : printed for Crosby and Letterman , Stationer's Court, near Paternoster Row ; for Mundell and Son, Edinburgh; and J. Mundell, College, Glasgow, 1799.",London,384,male,1743,1800,False
0424400300_000046,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards. Esq. Illustrated with a map.",Bryan Edwards,46,1799,1,1,"London : printed for Crosby and Letterman , Stationer's Court, near Paternoster Row ; for Mundell and Son, Edinburgh; and J. Mundell, College, Glasgow, 1799.",London,384,male,1743,1800,False
0004900300_000040,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards Esq. Illustrated With A Map.",Bryan Edwards,41,1798,1,1,"London : printed for B. Crosby, Stationer's Court; for Mundell & Son, Edinburgh; and J. Mundell, College, Glasgow, 1798.",London,442,male,1743,1800,False
0463901900_000001,"The slave-Trade indispensable: in answer to the speech of William Wilberforce, Esq. on the 13th of May, 1789. By a West-India-Merchant.","Innes, William",57,1790,1,1,"London : sold by W. Richardson , Royal Exchange ; J. Murray , Fleet-Street ; and J. Debrett, Piccadilly, M.DCC.XC. [1790].",London,79,male,1720,1795,False
0256800200_000014,"Considerations on the abolition of slavery and the slave trade, upon grounds of natural, religious, and political duty.",Thomas Burgess,87,1789,1,1,"Oxford : sold by D. Prince and J. Cooke; J. and J. Fletcher: and by Elmsly, White, Payne, Cadell, London, MDCCLXXXIX. [1789].",Oxford,171,male,1756,1837,False
1150400200_000029,A review of the principal proceedings of the Parliament of 1784.,,70,1792,1,1,"London : printed for R. Edwards, No. 142, New Bond Street, 1792.",London,188,unknown,,,False
0233701000_000017,"Abstract of the evidence, contained in the report of the Lords of the Committee of Council, relative to the slave-trade, and the treatment of the slaves in the Sugar Islands: also an abridgement of such of the colonial laws, as relate to the treatment of the slaves.",Great Britain. Board of trade,80,1790,1,1,"[London], [s.n.], M.DCC.XC. [1790].",London,91,unknown,,,False
0681000700_000003,"Some observations, shewing The danger of Losing the Trade of the Sugar Colonies. Humbly Offer'd To the consideration of the parliament. By a Planter.","Cleland, William",67,1714,1,1,"London : [s.n.], Printed in the Year, MDCCXIV. [1714].",London,14,male,1692,1716,False
0525100400_000006,"Candid reflections upon the judgement lately awarded by the Court of King's Bench, in Westminster-Hall, on what is commonly called the negroe-cause, by a planter.",Edward Long,57,1772,1,1,"London : printed for T. Lowndes, No 77, Fleet-stree[t], MDCCLXXII. [1772].",London,79,male,1735,1813,False
0553800400_000217,"The american geography; or, a view of the present situation of the United States of America. Containing astronomical geography; geographical definitions, discovery, and general description Of their Boundaries; Mountains; Lakes; Bays, and Rivers; Natural History; Production; Population; Government; Agriculture; Commerce; Manufactures; and History. - A concise account of the War, and of the important Events which have succeeded: A Particular Description of Kentucky, the Western Territory, the Territory South of Ohio, and Vermong: Of their Extent; Civil Divisions; Chief Towns; Climates; Soils; Trade; Character; Constitutions; Courts of Justice; Colleges; Academies; Religion; Islands; Indians; Literary and Humane Societies; Springs; Curiosities; Histories; Mines; Minerals; Military Strength, &c. With a view of the British, Spanish, French, Portuguese, and Dutch Dominions, on the Continent, and in the West Indies. By Jedidiah Morse, A.M.",Jedidiah Morse,56,1794,1,1,"London : printed for John Stockdale, Piccadilly, 1794.",London,656,male,1761,1826,False
1633300300_000002,"A second dialogue of the dead: between Ferdinand Cortez and William Penn. To which is added, a scheme, for the abolition of slavery, without injury to trade and navigation.","Johnstone, James",40,1789,1,1,"Worcester : Printed and sold by J. Holl, in the High-Street, M.DCC.LXXXIX. [1789].",Worcester,14,male,1730,1802,False
1163900102_000009,"The history, civil and commercial, of the British colonies in the West Indies: in two volumes. By Bryan Edwards, ...",Bryan Edwards,46,1793,2,2,"London : printed for John Stockdale, 1793.",London,503,male,1743,1800,False
0750300102_000028,"Britain's commercial interest explained and improved; in a series of dissertations on several important branches of her trade and police: Containing A Candid Enquiry into the secret Causes of the present Misfortunes of the Nation. With Proposals for their Remedy. Also The great Advantages which would accrue to this Kingdom from an Union with Ireland. By Malachy Postlethwayt, Esq; Author of the Universal Dictionary of Trade and Commerce, &c. ...",Malachy Postlethwayt,58,1757,2,2,"London : printed for D. Browne, without Temple-Bar; A. Millar, in the Strand; J. Whiston and B. White, and W. Sandby, in Fleet-Street, MDCCLVII. [1757].",London,563,male,1707,1767,False
0464201000_000007,"Remarks on the slave trade, and the Slavery of the Negroes. In a series of letters.",Africanus,48,1788,1,1,"London : printed and sold by J. Phillips, George-Yard, Lombard-Street; and sold also by T. Payne and Sons, Meuse-Gate, Charing-Cross; and Chase and Co. Norwich, MDCCLXXXVIII. [1788].",London,89,unknown,,,False
0498500202_000028,"Great-Britain's commercial interest explained and improved: in a series of dissertations on the Most Important Branches of her Trade and Landed Interest. With An Essay, shewing the great Advantages which would certainly accrue to England, from an Union with Ireland. Also a clear view of the State of our Plantations in America, Their Constitution, Trade, and Revenues, with A certain Method to encrease their Commerce and Strength. By Malachy Postlethwayt, Esq; In Two Volumes.",Malachy Postlethwayt,57,1759,2,2,"London : printed for W. Owen, at Homer's Head near Temple-Bar, MDCCLIX. [1759].",London,563,male,1707,1767,False
1215900108_000137,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Revised, augmented, and published, in ten volumes, by the abbé Raynal. Newly translated from the French, by J. O. Justamond, F.R.S. With a new set of maps Adapted To The Work, an a copious index. In eight volumes. ...",Guillaume Thomas François Raynal,51,1788,8,8,"London : printed for A. Strahan; and T. Cadell, In The Strand, MDCCLXXXVIII. [1788].",London,474,male,1713,1796,True
0151104500_000065,"Abridgment of the minutes of the evidence, taken before a committee of the whole House, to whom it was referred to consider of the slave-trade, 1790.",Great Britain. Parliament. House of Commons,68,1790,1,1,"[London, 1790].",London,247,unknown,,,False
0432500700_000677,"Report of the Lords of the Committee of Council appointed for the consideration of all matters relating to trade and foreign plantations; submitting to His Majesty's consideration the evidence and information they have collected in consequence of His Majesty's order in council dated the 11th of February 1788, concerning the present state of the trade to Africa, and particularly the trade in slaves; ...",Great Britain. Board of Trade,76,1789,1,1,"[London], 1789.",London,890,unknown,,,False
0241901700_000001,"Speech of the Right Hon. Henry Dundas, delivered in the House of Commons, the 15th of March, 1796, on the farther consideration of the report of the committee, upon the bill for the abolition of the slave-trade: with a copy of the bill, and notes illustrative of some passages in the speech.",Great Britain. Parliament. House of Commons,68,1796,1,1,"London : [s.n.], Printed In The Year 1796.",London,72,unknown,,,False
0082701700_000035,"West India customs and manners: Containing strictures on the soil, cultivation, produce, trade, officers, and inhabitants: with the method of establishing, and conducting a sugar plantation. To which is added, the practice of training new slaves. By J. B. Moreton, Esq. A new edition.","Moreton, J. B.",49,1793,1,1,"London : printed for J. Parsons, Paternoster Row; W. Richardson, Royal Exchange; H. Gardner, Strand; and J. Walter, Piccadilly, 1793.",London,202,unknown,,,False
0256800200_000017,"Considerations on the abolition of slavery and the slave trade, upon grounds of natural, religious, and political duty.",Thomas Burgess,69,1789,1,1,"Oxford : sold by D. Prince and J. Cooke; J. and J. Fletcher: and by Elmsly, White, Payne, Cadell, London, MDCCLXXXIX. [1789].",Oxford,171,male,1756,1837,False
0191102900_000013,"A short address to the people of Scotland, on the subject of the slave trade. With a summary view of the evidence delivered before a committee of the House of Commons, on the part of the petitioners, for its abolition.",Houldbrooke,50,1792,1,1,"Edinburgh : printed by J. Robertson, No. 39, South Bridge; at the expence of the Society instituted for the abolition of the African slave trade, MDCCXCII. [1792].",Edinburgh,30,unknown,,,False
0151301500_000003,"A short account of the African slave trade, collected from local knowledge, from the evidence given at the bar of both Houses of Parliament, and, from tracts written upon that subject, by Robert Norris.","Norris, Robert           1791",45,1788,1,1,"Liverpool : printed at Ann Smith's navigation shop, Pool-Lane, M,DCC,LXXXVIII. [1788].",Liverpool,22,unknown,,,False
0155801500_000004,"Notes on the two reports from the Committee of the Honourable House of Assembly of Jamaica, appointed to examine into, and to report to the House, the allegations and Charges contained in the several Petitions which have been presented to the British House of Commons, on the subject of the slave trade, and the Treatment of the Negroes, &c. &c. &c. By a Jamaica Planter.","Fuller, Stephen",55,1789,1,1,"London : printed and sold by James Phillips, George-Yard, Lombard-Street, M.DCC.LXXXIX. [1789].",London,63,male,1716,1808,False
0424400300_000045,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards. Esq. Illustrated with a map.",Bryan Edwards,49,1799,1,1,"London : printed for Crosby and Letterman , Stationer's Court, near Paternoster Row ; for Mundell and Son, Edinburgh; and J. Mundell, College, Glasgow, 1799.",London,384,male,1743,1800,False
1268802800_000403,The County magazine for ...,William Cowper,56,1786,1,1,"Salisbury [England] : printed by B.C. Collins; and sold by all the booksellers, newsmen, &c., [1786-1792].",Salisbury,603,male,1731,1800,True
0233701000_000014,"Abstract of the evidence, contained in the report of the Lords of the Committee of Council, relative to the slave-trade, and the treatment of the slaves in the Sugar Islands: also an abridgement of such of the colonial laws, as relate to the treatment of the slaves.",Great Britain. Board of trade,65,1790,1,1,"[London], [s.n.], M.DCC.XC. [1790].",London,91,unknown,,,False
1613300900_000014,"Liberty or Death. A tract. By which is vindicated the obvious practicability of trading to the coasts of Guinea, for its natural products, in lieu of the slave-trade, much more to the interest to the merchants in particular, and the kingdoms of England, Scotland, and Ireland in general. By John Lowe, Jun. of Manchester: author of the treatise on the solar creation, explanation of theaurora ... &c.","Lowe, John, Jun",59,1789,1,1,"Manchester : Printed by J. Harrot, MDCCLXXXIX. [1789].",Manchester,53,unknown,,,False
0750300102_000030,"Britain's commercial interest explained and improved; in a series of dissertations on several important branches of her trade and police: Containing A Candid Enquiry into the secret Causes of the present Misfortunes of the Nation. With Proposals for their Remedy. Also The great Advantages which would accrue to this Kingdom from an Union with Ireland. By Malachy Postlethwayt, Esq; Author of the Universal Dictionary of Trade and Commerce, &c. ...",Malachy Postlethwayt,62,1757,2,2,"London : printed for D. Browne, without Temple-Bar; A. Millar, in the Strand; J. Whiston and B. White, and W. Sandby, in Fleet-Street, MDCCLVII. [1757].",London,563,male,1707,1767,False
0147304100_000064,Observations on the evidence given before the committees of the Privy Council and House of Commons in support of the bill for abolishing the slave trade.,John Ranby,62,1791,1,1,"London : printed for John Stockdale, opposite Burlington House, Piccadilly, M.DCC.XCI. [1791].",London,324,male,1743,1820,False
0082701700_000034,"West India customs and manners: Containing strictures on the soil, cultivation, produce, trade, officers, and inhabitants: with the method of establishing, and conducting a sugar plantation. To which is added, the practice of training new slaves. By J. B. Moreton, Esq. A new edition.","Moreton, J. B.",44,1793,1,1,"London : printed for J. Parsons, Paternoster Row; W. Richardson, Royal Exchange; H. Gardner, Strand; and J. Walter, Piccadilly, 1793.",London,202,unknown,,,False
0004900300_000039,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards Esq. Illustrated With A Map.",Bryan Edwards,60,1798,1,1,"London : printed for B. Crosby, Stationer's Court; for Mundell & Son, Edinburgh; and J. Mundell, College, Glasgow, 1798.",London,442,male,1743,1800,False
0659800900_000048,"Observations on the commerce of the American states. By John Lord Sheffield. With an appendix; containing tables of the imports and exports of Great Britain to and from all parts, from 1700 to 1783. Also, the Exports of America, &c. With Remarks on those Tables, on the Trade and Navigation of Great Britain, and on the late Proclamations, &c.","John Baker Holroyd, 1st Earl of Sheffield",65,1784,1,1,"London : printed for J. Debrett, opposite Burlington House, Piccadilly, M.DCC.LXXXIV. [1784].",London,473,male,1735,1821,False
1017300700_000019,A country gentleman's reasons for voting against Mr. Wilberforce's motion for a bill to prohibit the importation of African negroes into the colonies.,Country Gentleman,57,1792,1,1,"London : printed for J. Debrett, opposite Burlington House, Piccadilly, 1792.",London,79,male,,,False
1092000100_000199,"The annual register, or a view of the history, politics, and literature, for the year 1792. Part I. History of Europe.",,51,1798,1,1,"London : printed for F. and C. Rivington, No 62, St. Paul's Church-Yard, 1798.",London,537,unknown,,,False
1289500201_000060,"Narrative, of a five years' expedition; against the revolted negroes of Surinam, in Guiana, on the wild coast of South America; from the year 1772, to 1777: ... By Captn. J. G. Stedman. illustrated with 80 elegant engravings, ...",John Gabriel Stedman,37,1796,1,2,"London : printed for J. Johnson, & J. Edwards, 1796.",London,486,male,1744,1797,False
0525100400_000007,"Candid reflections upon the judgement lately awarded by the Court of King's Bench, in Westminster-Hall, on what is commonly called the negroe-cause, by a planter.",Edward Long,80,1772,1,1,"London : printed for T. Lowndes, No 77, Fleet-stree[t], MDCCLXXII. [1772].",London,79,male,1735,1813,False
0750300102_000036,"Britain's commercial interest explained and improved; in a series of dissertations on several important branches of her trade and police: Containing A Candid Enquiry into the secret Causes of the present Misfortunes of the Nation. With Proposals for their Remedy. Also The great Advantages which would accrue to this Kingdom from an Union with Ireland. By Malachy Postlethwayt, Esq; Author of the Universal Dictionary of Trade and Commerce, &c. ...",Malachy Postlethwayt,62,1757,2,2,"London : printed for D. Browne, without Temple-Bar; A. Millar, in the Strand; J. Whiston and B. White, and W. Sandby, in Fleet-Street, MDCCLVII. [1757].",London,563,male,1707,1767,False
0464201000_000028,"Remarks on the slave trade, and the Slavery of the Negroes. In a series of letters.",Africanus,50,1788,1,1,"London : printed and sold by J. Phillips, George-Yard, Lombard-Street; and sold also by T. Payne and Sons, Meuse-Gate, Charing-Cross; and Chase and Co. Norwich, MDCCLXXXVIII. [1788].",London,89,unknown,,,False
0606000402_000033,"The history, civil and commercial, of the British colonies in the West Indies. In two volumes. By Bryan Edwards, ...",Bryan Edwards,49,1793,2,2,"Dublin : Luke White, 1793.",Dublin,493,male,1743,1800,False
1651501500_000017,Alefred's apology.,"Withers, Philip",54,1789,1,1,"London : Entered at Stationers-Hall, and sold at No. 9, Queen-Street, near Duke-Street, Grosvenor Square, MDCCLXXXIX. [1789]",London,88,male,,,False
0424400300_000035,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards. Esq. Illustrated with a map.",Bryan Edwards,45,1799,1,1,"London : printed for Crosby and Letterman , Stationer's Court, near Paternoster Row ; for Mundell and Son, Edinburgh; and J. Mundell, College, Glasgow, 1799.",London,384,male,1743,1800,False
0099200100_000002,"A general view of the African slave-trade, demonstrating its injustice and impolicy: with hints towards a bill for its abolition.",William Roscoe,74,1788,1,1,"London : printed for R. Faulder, New Bond-Street, MDCCLXXXVIII. [1788].",London,37,male,1753,1831,False
0452802500_000003,"Observations on the project for abolishing the slave trade, and on the reasonableness of attempting some practicable mode of relieving the negroes.","John Baker Holroyd, 1st Earl of Sheffield",73,1790,1,1,"London : printed for J. Debrett, opposite Burlington House, Piccadilly, M.DCC.XC. [1790].",London,75,male,1735,1821,False
0606000402_000001,"The history, civil and commercial, of the British colonies in the West Indies. In two volumes. By Bryan Edwards, ...",Bryan Edwards,52,1793,2,2,"Dublin : Luke White, 1793.",Dublin,493,male,1743,1800,False
0474800109_000229,"The Parliamentary register; or, history of the proceedings and debates of the House of Commons; ...",Great Britain. Parliament. House of Lords,52,1797,9,12,"London : printed for J. Debrett, 1797-1802.",London,603,unknown,,,False
1484700100_000003,"An essay on colonization, particularly applied to the Western Coast of Africa, with some free thoughts on cultivation and commerce; Also brief descriptions of the colonies already formed, or attempted, in Africa, including those of Sierra Leona and Bulama. By C.B. Wadstrom. In two parts. Illustrated with a nautical map (from lat. 5' 30' to lat. 14' N) and other places.",Carl Bernhard Wadström,58,1794,1,1,"London : Printed for the author, by Darton and Harvey, Gracechurch-Street. And sold by G. Nicol, No. 58, Pall-Mall; W. Faden, corner of St. Martin's Lane, Strand; J. Stockdale, No. 191, Piccadilly; J. Edwards, No. 78, Pall-Mall; E. & J. Egerton, No. 32, Charing-Cross; J. Debrett, No. 179, Piccadilly; J. Johnson, No. 72, St. Palul's Church-yard and C. Dilly, No. 22, Poultry, MDCCXCIV. [1794].",London,613,male,1746,1799,False
0530400800_000032,"An argument in defence of the exclusive right claimed by the colonies to tax themselves. with a review of the Laws of England, relative to representation and taxation. To which is Added, An Account of the Rise of the Colonies, and the Manner in which the rights of the subjects within the realm were communicated to those that went to America, with the exercise of those rights from their first settlement to the present time.",,46,1774,1,1,"London : printed for the author, and sold by Brotherton and Sewell, Cornhill ; T. Evans, Pater-Noster-Row, and W. Davis, Piccadilly, MDCCLXXIV. [1774].",London,170,unknown,,,False
1236701302_000053,"The history of America containing the geographical, political, and commerical [sic] state of that continent: in which is given a succinct account of the trade, customs and policy of the French nation, and the foundation they have laid for obtaining the sole dominion in those colonies. Translated from the French of Mons. du Bosque late Historographer to the French King. In two volumes. ...",Malachy Postlethwayt,97,1771,2,2,"London : printed by James Lowndes in Paternoster-Row, MDCCLXXI. [1771].",London,391,male,1707,1767,False
0474700105_000229,"The Parliamentary register; or, history of the proceedings and debates of the House of Commons; ...",Great Britain. Parliament. House of Lords,49,1797,5,12,"London : printed for J. Debrett, 1797-1802.",London,645,unknown,,,False
1010400100_000583,"A new dictionary of trade and commerce, compiled from the information of the most eminent merchants, and from the works of the best writers on commercial subjects, in all languages. Containing, among other Things, I. An Account of all the natural Productions, which are conducive to Trade, throughout the World. II. The different Manufactures established in each particular Country. III. Explanations of all the Terms used in Commerce. IV. Explanations of the principal Terms of Geography, Astronomy, and Navigation, so far as they are connected with Trade. V. An exact Account of the Coins, Weights, and Measures in use throughout the World, reduced to the English Standard. VI. A Description of the Established Banks, Trading Companies, and Staple Commodities, of different Countries. Vii. The State of the British Trade, National Debt, Funds, Customs, Excise, and other Taxes. Viii. The Laws relative to Trade and Commerce. For the Use of the Merchants and Tradesmen of Great Britain, as well as of private Gentlemen. By Mr. Rolt, with the assistance of several eminent merchants. The second edition, with the addition of a new and accurate set of maps of the world, Europe, Asia, Africa, and North and South America, by Mr. Bowen.",Richard Rolt,73,1761,1,1,"London : printed for G. Keith, at the Bible and Crown, in Grace-Church-Street; S. Crowder, at the Looking-Glass, and H. Woodgate and S. Brooks, at the Golden Ball, in Pater-Noster-Row, MDCCLXI. [1761].",London,926,male,1724,1770,False
1665300112_000878,"Encyclopaedia Britannica; or, a dictionary of arts, sciences, and miscellaneous literature on a plan entirely new. ...",,54,1790,12,20,"Dublin : printed by James Moore, 1790-98.",Dublin,848,unknown,,,False
0004900300_000050,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards Esq. Illustrated With A Map.",Bryan Edwards,47,1798,1,1,"London : printed for B. Crosby, Stationer's Court; for Mundell & Son, Edinburgh; and J. Mundell, College, Glasgow, 1798.",London,442,male,1743,1800,False
0316501100_000074,"The african slave trade: or a short view of the evidence, relative to that subject, produced before the House of Commons, Interspersed with such Remarks as naturally flowed from it. All meant to evince the sound policy and moral obligation of its immediate and entire abolition: As Also, Of adopting such measures as may ascertain Liberty to the present Slaves in due time.",Niel Douglas,56,1792,1,1,"Edinburgh : published by J. Guthrie, No 2. Nicolson-Street; and sold by the principal Booksellers in Town and Country, M.DCC.XCII. [1792].",Edinburgh,209,male,1750,1823,False
0432500700_000070,"Report of the Lords of the Committee of Council appointed for the consideration of all matters relating to trade and foreign plantations; submitting to His Majesty's consideration the evidence and information they have collected in consequence of His Majesty's order in council dated the 11th of February 1788, concerning the present state of the trade to Africa, and particularly the trade in slaves; ...",Great Britain. Board of Trade,74,1789,1,1,"[London], 1789.",London,890,unknown,,,False
0474800109_000196,"The Parliamentary register; or, history of the proceedings and debates of the House of Commons; ...",Great Britain. Parliament. House of Lords,43,1797,9,12,"London : printed for J. Debrett, 1797-1802.",London,603,unknown,,,False
1476400132_000137,"The Parliamentary register; or, History of the proceedings and debates of the House of Commons; Containing an account of the most interesting speeches and motions; accurate copies of the most remarkable letters and papers; of the most material evidence, petitions, &c. laid before and offered to the House, during the first session of the fifteenth Parliament of Great Britain. Begun to be holden at Westminster on the 31st day of October 1780.",Great Britain. Parliament. House of Lords,57,1781,32,45,"London : Printed for J. Almon and J. Debrett, opposite Burlington-House, in Piccadilly, MDCCLXXXI. [1781].",London,512,unknown,,,False
0233701000_000019,"Abstract of the evidence, contained in the report of the Lords of the Committee of Council, relative to the slave-trade, and the treatment of the slaves in the Sugar Islands: also an abridgement of such of the colonial laws, as relate to the treatment of the slaves.",Great Britain. Board of trade,70,1790,1,1,"[London], [s.n.], M.DCC.XC. [1790].",London,91,unknown,,,False
0424400300_000036,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards. Esq. Illustrated with a map.",Bryan Edwards,52,1799,1,1,"London : printed for Crosby and Letterman , Stationer's Court, near Paternoster Row ; for Mundell and Son, Edinburgh; and J. Mundell, College, Glasgow, 1799.",London,384,male,1743,1800,False
1476700144_000041,"The Parliamentary register; or, History of the proceedings and debates of the House of Commons; Containing an account of the most interesting speeches and motions; accurate copies of the most remarkable letters and papers; of the most material evidence, petitions, &c. laid before and offered to the House, during the first session of the fifteenth Parliament of Great Britain. Begun to be holden at Westminster on the 31st day of October 1780.",Great Britain. Parliament. House of Lords,53,1781,44,45,"London : Printed for J. Almon and J. Debrett, opposite Burlington-House, in Piccadilly, MDCCLXXXI. [1781].",London,849,unknown,,,False
0452802500_000004,"Observations on the project for abolishing the slave trade, and on the reasonableness of attempting some practicable mode of relieving the negroes.","John Baker Holroyd, 1st Earl of Sheffield",61,1790,1,1,"London : printed for J. Debrett, opposite Burlington House, Piccadilly, M.DCC.XC. [1790].",London,75,male,1735,1821,False
1272501200_000002,"Observations on the slave trade, and a description Of some Part of the coast of Guinea, during a voyage, Made in 1787, and 1788, in Company with Doctor A. Sparrman and Captain Arrehenius, by C. B. Wadstrom, Chief Director of the Royal Assay and Refining Office; Member of the Royal Chamber of Commerce, and of the Royal Patriotic Society, for Improving Agriculture, Manufactures, and Commerce in Sweden.",Carl Bernhard Wadström,54,1789,1,1,"London : printed and sold by James Phillips, George-Yard, Lombard-Street, 1789.",London,80,male,1746,1799,False
